93	#DIV/0!	#DIV/0!	#DIV/0!
94	#DIV/0!	#DIV/0!	#DIV/0!
95	#DIV/0!	#DIV/0!	#DIV/0!
96	#DIV/0!	#DIV/0!	#DIV/0!
97	#DIV/0!	#DIV/0!	#DIV/0!
98	#DIV/0!	#DIV/0!	#DIV/0!
99	#DIV/0!	#DIV/0!	#DIV/0!
100	#DIV/0!	#DIV/0!	#DIV/0!
101	#DIV/0!	#DIV/0!	#DIV/0!
102	#DIV/0!	#DIV/0!	#DIV/0!
103	0.429979716	0.430350877	0.608345653
104	#DIV/0!	#DIV/0!	#DIV/0!
105	0.430192771	0.430125523	0.608336902
106	0.429773756	0.430295359	0.608160815
107	0.429498956	0.430130719	0.607850137
108	0.429773756	0.428954545	0.607212881
109	0.429676113	0.43003012	0.607904159
110	0.429285714	0.429585987	0.607314041
111	0.429465021	0.429936508	0.60768874
112	0.429402697	0.43008427	0.607749254
113	0.429654428	0.429585987	0.607574726
114	0.430198511	0.42960177	0.607970756
115	#DIV/0!	#DIV/0!	#DIV/0!
116	0.429735849	0.429861751	0.607827299
117	0.429402697	0.42983871	0.607575504
118	0.429649123	0.430413534	0.608156377
119	0.429432049	0.429527897	0.607376406
120	0.430081466	0.429256198	0.60764377
121	0.429887218	0.429392713	0.607602766
122	0.427941176	0.429634703	0.606398902
123	0.429919137	0.430066445	0.608101646
124	0.429295393	0.429912664	0.607552
125	0.429977778	0.430181818	0.6082247
126	0.429821029	0.43	0.607985293
127	0.429892241	0.429330709	0.607562504
128	0.468888889	0.469676113	0.663665911
129	0.430234375	0.429936508	0.608232701
130	#DIV/0!	#DIV/0!	#DIV/0!
131	0.429729167	0.429261538	0.607398243
132	0.429259259	0.429737609	0.607402605
133	0.430726257	0.430669856	0.609099034
134	0.429410377	0.429513274	0.607350743
135	#DIV/0!	#DIV/0!	#DIV/0!
136	0.42944591	0.430125523	0.607808979
137	0.429464286	0.429297753	0.607236472
138	0.469083156	0.46845614	0.662940542
139	0.429508507	0.429098361	0.607126807
140	0.429875776	0.429398496	0.607598759
141	0.431627907	0.429827586	0.609142351
142	0.429096573	0.429761905	0.607304836
143	#DIV/0!	#DIV/0!	#DIV/0!
144	0.430097087	0.429256198	0.607654827
145	0.429973404	0.429403509	0.607671376
146	0.429703264	0.429189944	0.60732932
147	0.43044586	0.430413223	0.608719296
148	0.468856448	0.46883959	0.663051227
149	0.429539171	0.430259366	0.607969589
150	0.42950237	0.430570175	0.608163598
151	0.429542744	0.429407895	0.607369829
152	0.429581006	0.42912844	0.607199357
153	0.429179487	0.429483395	0.607166385
154	0.429464668	0.43	0.607733413
155	0.429943503	0.429460432	0.607690446
156	0.429846449	0.430321285	0.608230531
157	0.430085837	0.42960177	0.607891033
158	0.429464668	0.43003012	0.607754725
159	0.430052493	0.429201278	0.607584467
160	#DIV/0!	#DIV/0!	#DIV/0!
161	0.429957356	0.429652778	0.607836193
162	0.42905303	0.429803922	0.607303807
163	#DIV/0!	#DIV/0!	#DIV/0!
164	0.42962306	0.429454545	0.607459612
165	0.507626263	0.50806366	0.718201299
166	0.429284065	0.429054054	0.606936726
167	0.429818182	0.429415205	0.607569821
168	0.429793103	0.430468085	0.608296707
169	0.429359606	0.429753086	0.607484474
170	0.42943038	0.42991018	0.607645632
171	0.430040161	0.429711538	0.607936301
172	0.429404145	0.430152091	0.607798274
173	0.507918455	0.508158845	0.718475169
174	0.507463617	0.508278932	0.718238676
175	0.43	0.429317507	0.607629428
176	#DIV/0!	#DIV/0!	#DIV/0!
177	0.429612756	0.428893281	0.607055654
178	#DIV/0!	#DIV/0!	#DIV/0!
179	#DIV/0!	#DIV/0!	#DIV/0!
180	0.430024272	0.429459459	0.607746906
181	0.488517699	0.488152866	0.690610428
182	0.488306636	0.48764526	0.690102362
183	0.469134199	0.469251701	0.663539038
184	#DIV/0!	#DIV/0!	#DIV/0!
185	0.429259259	0.428893281	0.606805535
186	#DIV/0!	#DIV/0!	#DIV/0!
187	0.430058824	0.429079365	0.607502834
188	0.429436364	0.429407895	0.607294599
189	0.57223565	0.571785714	0.808945327
190	0.430040161	0.429325843	0.607663738
191	#DIV/0!	#DIV/0!	#DIV/0!
192	0.430081466	0.429655172	0.607925682
193	0.429818913	0.430181818	0.608112403
194	0.429957356	0.430570175	0.608485007
195	0.468688946	0.46943662	0.66335516
196	#DIV/0!	#DIV/0!	#DIV/0!
197	0.429647303	0.429753086	0.607687848
198	0.430089286	0.429665428	0.607938462
199	0.429337017	0.42983871	0.607529086
200	0.429892241	0.429601449	0.607753852
201	0.42959375	0.43048583	0.60816843
202	0.430106952	0.430413534	0.608479909
203	0.42921671	0.430393701	0.607836921
204	0.429464286	0.430074074	0.607785556
205	0.429691011	0.430669856	0.608367398
206	0.429957356	0.430393701	0.608360145
207	0.429719439	0.429349315	0.607453398
208	0.429275362	0.42990099	0.607529586
209	0.43	0.429746479	0.607932592
210	0.429413093	0.430125523	0.607785793
211	0.429193154	0.429753086	0.60736684
212	0.429612756	0.430066445	0.607885078
213	0.429787234	0.429415205	0.607547928
214	0.429578454	0.429285714	0.607308713
215	0.43022082	0.430119522	0.608352494
216	0.429806867	0.429459459	0.607593096
217	0.429710425	0.429975062	0.607889466
218	0.42921671	0.430294118	0.607766412
219	0.430108696	0.428488372	0.60712089
220	0.429319249	0.429635854	0.607373019
221	0.429818182	0.429966216	0.607959387
222	0.468819599	0.469146341	0.663242117
223	0.429385246	0.429482759	0.607311394
224	0.429702517	0.429100346	0.607265478
225	0.429691011	0.429156118	0.607296747
226	0.429919137	0.429282511	0.607547479
227	0.429377593	0.430204918	0.607816904
228	0.429581006	0.429066667	0.607155701
229	0.429363868	0.429340102	0.6071954
230	0.488300493	0.488393443	0.690626908
231	0.430178571	0.430181818	0.608366666
232	0.429569892	0.430092308	0.607873084
233	#DIV/0!	#DIV/0!	#DIV/0!
234	0.428820513	0.428846154	0.606461916
235	0.429719439	0.429325843	0.607436808
236	0.429322709	0.429216418	0.607078843
237	0.42900369	0.430366972	0.607667588
238	0.328422535	0.467813953	0.571586613
239	0.4293379	0.429621849	0.607376296
240	0.428726115	0.428738739	0.606319213
241	0.42937355	0.429385965	0.607234676
242	0.429773756	0.429832215	0.607833212
243	0.508164557	0.508636364	0.718986903
244	0.429830508	0.429074074	0.60733749
245	0.429329446	0.429054054	0.606968825
246	0.430103627	0.430572917	0.608590311
247	0.429662162	0.429613527	0.607599667
248	#DIV/0!	#DIV/0!	#DIV/0!
249	0.429545455	0.42979021	0.6076421
250	0.429528536	0.429305556	0.607287431
251	0.546852792	0.546168831	0.772883153
252	0.429312039	0.43037037	0.607887722
